"title","city","address","phone","imageUrl","website","rank","categoryName","url","totalScore","state"
"Tarot reading & coffee by SU","Mumbai","tarot reader infinity tower, Malabar Hill, Mumbai, Maharashtra 400006, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WhPzP7HA7kP2ZynHoGiaxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.95093&pitch=0&thumbfov=100",,"150","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Tarot%20reading%20%26%20coffee%20by%20SU&query_place_id=ChIJhV6kSlDN5zsRSQ--krTn-ww","4.8","Maharashtra"
"Dr Nahid Dave","Mumbai","201, Damodar House, Agar Bazar Road, S.K. Bole Marg next to Raheja Princess Between Raheja Princess and TJSB Bank,Near Portuguese Church.Dadar West, C/1, NM Kale Marg, Chandrakant Dhuru Wadi, Dadar, Mumbai, Maharashtra 400028, India","+91 96534 56105","https://lh5.googleusercontent.com/p/AF1QipOYmu9hD2EfzyJBSsdaW-8ZeSH2VPKsXFCroljt=w408-h271-k-no","http://www.thoughtmatters.info/","148","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Nahid%20Dave&query_place_id=ChIJa0qFHMTO5zsR_4aClM-o_D4",,"Maharashtra"
"Dr. Mita Doshi","Mumbai","A-2 Nav vani Bldg, Gr- Floor, Opp:, Kailash Darshan, Ghatkopar East, Mumbai, Maharashtra 400077, India","+91 98204 49440","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P6XqD_IvgGVTffEQvEdvpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.35306&pitch=0&thumbfov=100",,"147","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Mita%20Doshi&query_place_id=ChIJ__-Txi_G5zsRewdRRMHifao",,"Maharashtra"
"Mann Healthy Mind Centre - Bandra","Mumbai","2, Ground Floor, 3R5P+GHJ Geetanjali Building, Swami Vivekananda Rd, near HP Petrol Pump and Apollo Pharmacy, Bandra West, Mumbai, Maharashtra 400050, India","+91 88500 64987","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J9D8dxlJqmUZP5p9i-9sjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.94434&pitch=0&thumbfov=100","http://www.manncentre.com/","146","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Mann%20Healthy%20Mind%20Centre%20-%20Bandra&query_place_id=ChIJcydmMxbJ5zsRRXGmKaZsJTw","3","Maharashtra"
"IBS and OCD Treatment Centre (Dr. Prakhar D. Jain) Mental Health and Psychiatric Clinic | Ketamine Therapy and RTMS Treatment","Mumbai","Room No. 213, New wing, Bombay Hospital, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India","+91 95277 11155","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HnODkugcrNgw4GXhPPtmtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.42063&pitch=0&thumbfov=100","https://drprakharjain.com/","142","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=IBS%20and%20OCD%20Treatment%20Centre%20(Dr.%20Prakhar%20D.%20Jain)%20Mental%20Health%20and%20Psychiatric%20Clinic%20%7C%20Ketamine%20Therapy%20and%20RTMS%20Treatment&query_place_id=ChIJO8hFEgvR5zsRp4PlY3Tl-EU","5","Maharashtra"
"Patkar Clinic","Mumbai","Ground Floor, Elaichi Villa, 189/a, RB2 Central Railway Quarters, Jain Society, Sion, Mumbai, Maharashtra 400022, India","+91 98330 65549","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KDMIptJxDhphTzDUBFomsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.36957&pitch=0&thumbfov=100",,"145","Medical clinic","https://www.google.com/maps/search/?api=1&query=Patkar%20Clinic&query_place_id=ChIJsVPR1CzP5zsRTRsggl-7oUc","4.3","Maharashtra"
"Dr. Vihang N Vahia","Mumbai","3R2H+CM6, KC Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India","+91 22 2675 1000","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6dST-9VVQdIMYC3fVhNnLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.90266&pitch=0&thumbfov=100",,"141","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Vihang%20N%20Vahia&query_place_id=ChIJvUdvtzjJ5zsRNXkQYhhNZHM","2.8","Maharashtra"
"AAVISHKAR CENTRE FOR SELF ENRICHMENT","Mumbai","1st floor, Chandan Mansion Opp. Portuguese Church,, Gokhale Rd, Dadar West, Dadar, Mumbai, Maharashtra 400028, India","+91 22 2422 7515","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DrkJAlaVErco42mFBxJ_bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.8918&pitch=0&thumbfov=100",,"140","Psychiatrist","https://www.google.com/maps/search/?api=1&query=AAVISHKAR%20CENTRE%20FOR%20SELF%20ENRICHMENT&query_place_id=ChIJZXqGd8TO5zsRJBuXyaTJji4","3.9","Maharashtra"
"Bhimani Ghanshyam V","Mumbai","23, Bhulabhai Desai Marg, Haji Ali, Malviya Nagar, Cumballa Hill, Mumbai, Maharashtra 400026, India","+91 22 2351 2443",,,"139","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Bhimani%20Ghanshyam%20V&query_place_id=ChIJ____v3XO5zsRmctEiALnD_A","5","Maharashtra"
"Sanctum Foundation","Mumbai","Ground Floor, Godfrey Villa, Pali Market Rd, Bandra West, Mumbai, Maharashtra 400050, India","+91 93242 76361","https://lh5.googleusercontent.com/p/AF1QipM8Fvs7HLAnMrrBHEaOyxjKsOi4WTxLwMmuEf_N=w408-h273-k-no","https://sanctumfoundation.com/","136","Mental health service","https://www.google.com/maps/search/?api=1&query=Sanctum%20Foundation&query_place_id=ChIJ-6M7NiTJ5zsR1kzJnT42J0I","5","Maharashtra"
"Dr Y A Matcheswalla","Mumbai","Sant Savta Marg 3, Byculla East, Byculla, Mumbai, Maharashtra 400027, India",,,,"135","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Y%20A%20Matcheswalla&query_place_id=ChIJ2_Ap9kTO5zsRCXMWCLmWPkc","3.8","Maharashtra"
"Manastithi Consultancy","Mumbai","Room no 1311, 13th floor, Balaji CHS Bhoiwada Circle, Opp Mahatma Phule College, Parel, Mumbai, Maharashtra 400012, India","+91 92212 19538","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F1tIQHIDw_WyZxJNcvYsZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.809166&pitch=0&thumbfov=100","http://www.manastithiconsultancy.com/","132","Psychotherapist","https://www.google.com/maps/search/?api=1&query=Manastithi%20Consultancy&query_place_id=ChIJKe24D2vP5zsRcoIcvUaFG84","5","Maharashtra"
"Dr Anshu Kulkarni's well-being clinic","Mumbai","Shivam building, M/6, Sion Cir, Jay BharatMata Nagar, Sion East, Sion, Mumbai, Maharashtra 400022, India","+91 99870 42534","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDrRWaVDXUh1k9XQVDqr2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.86096&pitch=0&thumbfov=100",,"129","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Anshu%20Kulkarni's%20well-being%20clinic&query_place_id=ChIJ-9EQtv_J5zsRo4RLJw2iMso","4","Maharashtra"
"Destress Clinic","Vashi, Navi Mumbai","16, Shanti Center Building, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703, India","+91 93214 97674","https://lh5.googleusercontent.com/p/AF1QipNiioYr0XTWlev8_OMl_iufizyxANKZarCTjXL9=w408-h372-k-no",,"127","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Destress%20Clinic&query_place_id=ChIJQ1e0Cq_B5zsRj5h-2z9vwNk","5","Maharashtra"
"The Practice, Pulmonary & Psychiatry Clinic","Mumbai","Diamond Plaza Building, 109, 1st Floor, 391, Lamington Rd, Shapur Baug, Grant Road, Mumbai, Maharashtra 400004, India","+91 22 2382 0889","https://lh5.googleusercontent.com/p/AF1QipP1fkHlPXXZpnI3DeLV7lPOojCpP-5IjDvaIxtg=w408-h306-k-no",,"123","Pulmonologist","https://www.google.com/maps/search/?api=1&query=The%20Practice%2C%20Pulmonary%20%26%20Psychiatry%20Clinic&query_place_id=ChIJY3c4GBLO5zsRRiMBNSpXUI0","4.2","Maharashtra"
"Mind Care And Management Associates Pvt Ltd- Leading Provider of Mental Health Solutions by Experienced Psychologists","Mumbai","1st Floor, The Integral Space, Janata Estate, Landmark- Opp. Palladium Phoenix Mall, Senapati Bapat Marg, adjacent to Manyavar Showroom, Lower Parel West, Mumbai, Maharashtra 400013, India","+91 82919 92880","https://lh5.googleusercontent.com/p/AF1QipMdnBNrNwVFJtS2TqNKRqpeZb_kWN9Q6Po3ZIy4=w408-h544-k-no","http://www.mcarem.com/","119","Mental health service","https://www.google.com/maps/search/?api=1&query=Mind%20Care%20And%20Management%20Associates%20Pvt%20Ltd-%20Leading%20Provider%20of%20Mental%20Health%20Solutions%20by%20Experienced%20Psychologists&query_place_id=ChIJNRmklyHO5zsRBQwcpN2sDQ8","4.8","Maharashtra"
"BRAIN & BONE CLINIC | DR SNEHAL THAMKE | DR NEERAJ MISHRA | BEST PSYCHIATRIST-ORTHOPAEDIC IN MUMBAI GHATKOPAR, CHEMBUR,KURLA","Mumbai","Dr Ramesh K Shah clinic 10, Vasundhara Building, Vikrant Circle, RB Mehta Marg, Ghatkopar (E, Mumbai, Maharashtra 400077, India",,"https://lh5.googleusercontent.com/p/AF1QipOgsDRmOhAe-xZU0t-Jwra4bDaoG1PYS57pYRNZ=w408-h544-k-no","https://www.instagram.com/drsnehalpsychiatrist/profilecard/?igsh=MTJwcHIyNmZqMmh2bg==","116","Hospital","https://www.google.com/maps/search/?api=1&query=BRAIN%20%26%20BONE%20CLINIC%20%7C%20DR%20SNEHAL%20THAMKE%20%7C%20DR%20NEERAJ%20MISHRA%20%7C%20BEST%20PSYCHIATRIST-ORTHOPAEDIC%20IN%20MUMBAI%20GHATKOPAR%2C%20CHEMBUR%2CKURLA&query_place_id=ChIJZTDxhMjJ5zsRQOe5Fvn_e28","5","Maharashtra"
"NIMAI Health Care","Mumbai","205, Madhava Building, E Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India","+91 88797 46976","https://lh5.googleusercontent.com/p/AF1QipOhWk8bXsNXy_V5fuIV2C9s2kYw0v4IcnKwRpwo=w408-h550-k-no","http://www.drparultank.com/","112","Psychiatrist","https://www.google.com/maps/search/?api=1&query=NIMAI%20Health%20Care&query_place_id=ChIJq6p6et_I5zsRQg3fGidU6Pg","4.7","Maharashtra"
"Dr. Henna Dey","Mumbai","A\4, Vihar Darshan, 7th Cross Rd, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India","+91 94259 62456","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_WJGlj6k75b66MkRp3NmKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.74615&pitch=0&thumbfov=100","http://www.drhennadey.com/","108","Psychologist","https://www.google.com/maps/search/?api=1&query=Dr.%20Henna%20Dey&query_place_id=ChIJ89GUj5nH5zsRhh6r35sAYDU","5","Maharashtra"
"Mann Healthy Mind Centre - Mahalaxmi","Mumbai","Shop No. 7, Mahalaxmi Chembers, Near Mahalaxmi Temple Behind Enamour, 22, Bhulabhai Desai Marg, Mumbai, Maharashtra 400026, India","+91 22 2351 3940","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvEv8H8o8vWjYNoopOdR7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.10667&pitch=0&thumbfov=100","http://www.manncentre.com/","103","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Mann%20Healthy%20Mind%20Centre%20-%20Mahalaxmi&query_place_id=ChIJjSn7uXnO5zsROYWPRBdTT0w","4.7","Maharashtra"
"Mpower - The Centre (Mumbai)","Mumbai","1, 155, 15, N S Patkar Marg, Babulnath, Khareghat Colony, Tardeo, Mumbai, Maharashtra 400007, India","+91 97028 00044","https://lh5.googleusercontent.com/p/AF1QipOwBlveMxeY2cdr7jVbXQvb-30W1vhMd_LtJc1a=w408-h271-k-no","https://mpowerminds.com/best-psychiatrist-in-mumbai/","99","Mental health service","https://www.google.com/maps/search/?api=1&query=Mpower%20-%20The%20Centre%20(Mumbai)&query_place_id=ChIJcb7zFQvO5zsRi95XMGyyM_4","4.6","Maharashtra"
"HARMONY Mind Clinic","Mumbai","2nd floor, Roxy Theatre Building, The Jewel, 212, Charni Road East, Opera House, Mumbai, Maharashtra 400004, India",,"https://lh5.googleusercontent.com/p/AF1QipPDswZoBzI8IB8iMfJX9bPPPdFNRlhMVFB9Oelz=w408-h306-k-no","https://www.instagram.com/psychi_artist?igsh=MXc0Yjk0MDI4NHAycA==&utm_source=qr","98","Mental health service","https://www.google.com/maps/search/?api=1&query=HARMONY%20Mind%20Clinic&query_place_id=ChIJ49FQyEbP5zsRJz9jcypOD0g","5","Maharashtra"
"MindFrames | माइन्डफ्रेम्स","Mumbai","Empire Complex, THE EMPIRE BUSINESS CENTRE, Senapati Bapat Marg, Parel, Mumbai, Maharashtra 400013, India","+91 98216 46409","https://lh5.googleusercontent.com/p/AF1QipMyIHqREkfqzJQnxa2fgT89yeidAnweDGUZpHo_=w408-h402-k-no","http://www.drshefalibatra.com/","90","Mental health service","https://www.google.com/maps/search/?api=1&query=MindFrames%20%7C%20%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A4%AB%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AE%E0%A5%8D%E0%A4%B8&query_place_id=ChIJAVVVsQrO5zsR7wxo0lAK0go","4.8","Maharashtra"
"Harmony Psychiatry Clinic","Mumbai","Naka B-24, Gurudev Apartments, next to VNP Junction Monorail Station, Gulmarg Society, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India","+91 98204 10614","https://lh5.googleusercontent.com/p/AF1QipNWUgZCniuuXVCkxsLIEXlPrn_4CvUJEJh_2mKH=w408-h306-k-no","https://www.instagram.com/harmony_psychiatry_clinic?igsh=MTdnYTQydm55NWw2OQ==","94","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Harmony%20Psychiatry%20Clinic&query_place_id=ChIJ4ZZdEKbI5zsR964pNmZH4yM","4.4","Maharashtra"
"Dr. Sunay Pradhan","Mumbai","2nd Floor, Stress Clinic, Kailash Darshan, Near, Kennedy Bridge, Jyoti Studio Compound, Nana Chowk, Mumbai, Maharashtra 400007, India","+91 98213 59650","https://lh5.googleusercontent.com/p/AF1QipM0nHR3EQHzdX-sY_SI4s9n_DMpk_LpaM2SIY3Z=w408-h725-k-no",,"87","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Sunay%20Pradhan&query_place_id=ChIJa6iErg3O5zsRQ4CnrpP34m0","5","Maharashtra"
"Dr. Chetan Vispute","Navi Mumbai","Shop no 6, Shalom & Seba CHS. P, Soumamasya Psychiatry Clinic, Swami Samarth Marg, Sector-16, Vashi, Navi Mumbai, Maharashtra 400703, India","+91 99204 68145","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OcN0MmmSp61o9SrbpAhYig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.61539&pitch=0&thumbfov=100","http://navimumbaipsychiatryclinic.com/","83","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Chetan%20Vispute&query_place_id=ChIJq6qqqjbB5zsRNgK9KS7xA08","5","Maharashtra"
"Dr Kavan Lakdawala","Mumbai","3, Shrimad Rajchandraji Marg, Charni Road East, Opera House, Girgaon, Mumbai, Maharashtra 400004, India","+91 22 2369 8082","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nJouclEooX_zJtwk2n4yCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.454956&pitch=0&thumbfov=100",,"80","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Kavan%20Lakdawala&query_place_id=ChIJVVWlMQ7O5zsR_TF9QBEYm4E","4.8","Maharashtra"
"Dr Merchant’s Clinic","Mumbai","Shop No.6 & 7, New Mazgaon Co-op Soc, Court, Nesbit Rd, next to Mazgaon, Tarwadi, Mazgaon, Mumbai, Maharashtra 400010, India","+91 93723 39231","https://lh5.googleusercontent.com/p/AF1QipN9Lrj01QlpG0scqJAtx86Y61moYvFujv-qUjwM=w408-h306-k-no",,"79","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Merchant%E2%80%99s%20Clinic&query_place_id=ChIJceYP0ODP5zsRCsG8XNRqpW0","5","Maharashtra"
"Dr Sagar Mundada","Mumbai","Maharashtra State commission for women Gruhnirman Bhavan, Mezanin Floor, Gandhi Nagar, Bandra East, Mumbai, Maharashtra 400051, India","+91 90046 70789","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7z35_jl1bGEa9RiokMB08A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.16765&pitch=0&thumbfov=100","http://www.drsagarmundada.com/","67","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Sagar%20Mundada&query_place_id=ChIJ-TOOfM3J5zsRvxJMCbh4p3c","4.9","Maharashtra"
"Dr Rahul Ghadge","Mumbai","22, Dattaram Lad Marg, Ghodapdeo, Lal Baug, Parel, Mumbai, Maharashtra 400033, Mumbai, Maharashtra 400012, India","+91 98198 88665","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7TE3yY5yrrY3_6tPCWMNyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.25168&pitch=0&thumbfov=100",,"65","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Rahul%20Ghadge&query_place_id=ChIJVVVVlffO5zsRpAqgG2NxAoA","4.8","Maharashtra"
"Dr Fiona Mehta Gor - Mental Health Clinic","Mumbai","Ground Floor, Parshva Sadan, 228, Dr A, B road, opposite Poddar Hospital, Worli, Mumbai, Maharashtra 400030, India","+91 81040 21273","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P_sSyNYHXmOt_Lm6N31kyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.5098&pitch=0&thumbfov=100",,"64","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Fiona%20Mehta%20Gor%20-%20Mental%20Health%20Clinic&query_place_id=ChIJ_8DG4hTP5zsRV-qHGoftZ8Q","4.9","Maharashtra"
"Zafy Mind Health Centre - Dr Ghazali Shaikh","Mumbai","Shop no 3, HIGH RISE APARTMENT, Lal Bahadur Shastri Marg, next to SBI ATM, Kurla West, Kurla, Mumbai, Maharashtra 400070, India","+91 99306 32638","https://lh5.googleusercontent.com/p/AF1QipNLb1HcfuNQQ3pJct12YyEsLTBZPj7TUpXsbqHk=w408-h544-k-no",,"63","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Zafy%20Mind%20Health%20Centre%20-%20Dr%20Ghazali%20Shaikh&query_place_id=ChIJczWdeXvJ5zsR944u1q41uUA","5","Maharashtra"
"Dr. Prashant Dasud","Mumbai","Wood House, OPD For Calida Rehab Center, Indu Clinic No. 58, Ground Floor, Royal Terrace, Road, near Corporation Bank, Colaba, Mumbai, Maharashtra 400005, India","+91 84529 40789","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0BOvYFCpiZzP0joIxrgBEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.2028&pitch=0&thumbfov=100",,"61","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Prashant%20Dasud&query_place_id=ChIJKegrs6fR5zsRfwkKxJcr-_E","5","Maharashtra"
"Dr Sagar Mundada","Mumbai","shop no1, Healthspring, Saideep , 17, old, Cuffe Parade, Mumbai, Maharashtra 400005, India","+91 90046 70789","https://lh5.googleusercontent.com/p/AF1QipPrRfhNBPVFR_v1qGNvQTV7vtDAQBVKTz_4owiP=w408-h449-k-no","http://www.drsagarmundada.com/","60","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Sagar%20Mundada&query_place_id=ChIJfX43BGXR5zsRAvG1FihXZUk","4.7","Maharashtra"
"Dr Milan Balakrishnan","Mumbai","Room No, 129 B, Bombay Hospital Ave, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India","+91 99695 56976","https://lh5.googleusercontent.com/p/AF1QipMst8qDzdGqRr3NS0uZcEi09S4LjR6Ij_EdNPTo=w426-h240-k-no","https://www.drmilanb.com/","58","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Milan%20Balakrishnan&query_place_id=ChIJ4_TfBw7J5zsRYjA8o2pWHC4","4.5","Maharashtra"
"Astitva Clinic","Mumbai","Krishna Niwas, 522/B, R P Masani Marg, Matunga East, Mumbai, Maharashtra 400019, India","+91 91360 08076","https://lh5.googleusercontent.com/p/AF1QipNBSdexpAQLIhMEAq6WPMEmYRkfeP3isPsIBgnR=w535-h240-k-no","https://instagram.com/astitvaclinic?utm_medium=copy_link","57","Mental health service","https://www.google.com/maps/search/?api=1&query=Astitva%20Clinic&query_place_id=ChIJhzzVlwHP5zsRa96AV5kBnAw","4.7","Maharashtra"
"Dr. Mujahid Shaikh","Mumbai","Habib hospital, Dongri, Umerkhadi, Mumbai, Maharashtra 400009, India","+91 70205 88068","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tNueOJYLa_2FjzsKZU9fqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.65837&pitch=0&thumbfov=100","https://drmujahidshaikh.whitecoats.com/","47","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Mujahid%20Shaikh&query_place_id=ChIJj3JfDffP5zsRAeVdl4CmvEI","5","Maharashtra"
"Dr Sagar Mundada","Mumbai","Healthspring Parel, bharat mata cinema, Bayside arcade Shop no 11, Near Ashok Towers, Parel, Maharashtra 400012, India","+91 90046 70789","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kSz-tRJ2ZtuCXKqvSXIahA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.41429&pitch=0&thumbfov=100","http://www.drsagarmundada.com/","52","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Sagar%20Mundada&query_place_id=ChIJI0vDE6rP5zsRKVlLAB5nz9U","4.9","Maharashtra"
"ANMOL JEEVAN ORTHOPAEDIC AND GENERAL HOSPITAL","Shikrapur","chowk, Pabal Phata, Shikrapur, Maharashtra 412208, India",,"https://lh5.googleusercontent.com/p/AF1QipPUtZnUJIAg6Llq-atMputM7B7Mnv2A_naWNJkZ=w661-h240-k-no",,"29","Hospital","https://www.google.com/maps/search/?api=1&query=ANMOL%20JEEVAN%20ORTHOPAEDIC%20AND%20GENERAL%20HOSPITAL&query_place_id=ChIJVw_-BjPXwjsRwVbFdc5YRC0","4.4","Maharashtra"
"Shantai Multispeciality Hospital","Perne","Gat no 997,998,999 M.LNo 1444 Perane phata ,Pune Nagar Road,Tal Haveli Dist, Perne, Maharashtra 412216, India",,"https://lh5.googleusercontent.com/p/AF1QipPPmorW3zniA9KQkMp9gE4I3k5A6VSVO8dibGY2=w408-h306-k-no","https://shantaimultispecialityhospitalpune.nowfloats.com/","28","Hospital","https://www.google.com/maps/search/?api=1&query=Shantai%20Multispeciality%20Hospital&query_place_id=ChIJG9ZemETbwjsR3hWjhfxaqEI","3.6","Maharashtra"
"Kapare Hospital","Perne, Pune","J3R2+8G4, road, near kapre hospital, Perne Phata, Perne, Pune, Maharashtra 412216, India","+91 80 4369 4606","https://lh5.googleusercontent.com/p/AF1QipO0TZeK1xZ78iKQ2IuLIRYUnHiQjLzG3cecZf6n=w427-h240-k-no","http://www.kaparehospital.com/","26","Hospital","https://www.google.com/maps/search/?api=1&query=Kapare%20Hospital&query_place_id=ChIJV-lw5lXbwjsR0DxVMYvprNQ","5","Maharashtra"
"Sanjeevani Hospital","Shikrapur, Pune","Malthan phata, SH-27, Nagar Road, Shikrapur, Pune, Maharashtra 412208, India",,"https://lh5.googleusercontent.com/p/AF1QipNK5PyGS3zsBqXjrgYj2l1aDZK5VCQq6000IfoU=w408-h544-k-no",,"27","Hospital","https://www.google.com/maps/search/?api=1&query=Sanjeevani%20Hospital&query_place_id=ChIJYW-DGVnXwjsRqh535mURZmM","4.1","Maharashtra"
"DR.TARAS CLINIC","Perne","Datta mandir lane, near sanjivani treding, Perne Phata, Perne, Maharashtra 412216, India","+91 98904 63121","https://lh5.googleusercontent.com/p/AF1QipMaVUhg_6For3kAnsLACxOCCb-kmZxLnqMwQ9dh=w408-h906-k-no",,"25","Hospital","https://www.google.com/maps/search/?api=1&query=DR.TARAS%20CLINIC&query_place_id=ChIJnZ5sosTbwjsRB4oXoOLKaBU","5","Maharashtra"
"Medi Square Hospital","Pune, Perne","Near Perne Toll plaza, Nagar Rd, Perne Phata, Pune, Maharashtra 412216, India","+91 80 4803 6661","https://lh5.googleusercontent.com/p/AF1QipNHie3F6c6PnewLqPzLPslez8TNGlShpGAAV7w0=w408-h544-k-no",,"24","Hospital","https://www.google.com/maps/search/?api=1&query=Medi%20Square%20Hospital&query_place_id=ChIJDSqPGdjawjsRDYHGTQROUos","4.5","Maharashtra"
"Sanwaad Rehabilitation Center - Koregaon Branch","Pune","Wadagaon phata ..Nagar -Pune Road, opposite to jagdamba automobiles, Pune, Maharashtra 412216, India","+91 84590 96583","https://lh5.googleusercontent.com/p/AF1QipOfTCmAz94GtopBk1YsX9Shhq8vUkRvhzWIlv58=w423-h240-k-no",,"22","Mental health service","https://www.google.com/maps/search/?api=1&query=Sanwaad%20Rehabilitation%20Center%20-%20Koregaon%20Branch&query_place_id=ChIJQUvZxdrbwjsRRnrx_cmHZDs","4.8","Maharashtra"
